UTRR,UTerr_R,UTSig_adjust_R,UTICl_R,UTICu_R,ID,Kingdom,Phylum,Class,Order,Family,Genus
0,0,0,0,0,ASV_5368,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
0,0,0,0,0,ASV_5370,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_5371,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA
0,0,0,0,0,ASV_5374,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium
0,0,0,0,0,ASV_5375,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,SR-FBR-L83,NA
0,0,0,0,0,ASV_5376,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
0,0,0,0,0,ASV_5378,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
0,0,0,0,0,ASV_5380,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32
0,0,0,0,0,ASV_5383,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
0,0,0,0,0,ASV_5387,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Filimonas
0,0,0,0,0,ASV_5390,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
0,0,0,0,0,ASV_5391,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
0,0,0,0,0,ASV_5393,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium
-4.110873864,4.227132093,-7.088920681,-8.338005957,0.116258229,ASV_5408,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium
-3.044522438,4.092937423,-97.5337829,-7.137459861,1.048414986,ASV_5409,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Terracoccus
-3.713572067,4.192765165,-34.080173,-7.906337232,0.479193099,ASV_5410,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
-4.110873864,4.227132093,-7.116081296,-8.338005957,0.116258229,ASV_5413,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA
-3.713572067,4.192765165,-34.24092853,-7.906337232,0.479193099,ASV_5416,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
-3.044522438,4.092937423,-98.20182251,-7.137459861,1.048414986,ASV_5417,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
-3.713572067,4.192765165,-34.40320781,-7.906337232,0.479193099,ASV_5418,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera
-3.044522438,4.092937423,-98.87907646,-7.137459861,1.048414986,ASV_5419,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter
-3.713572067,4.192765165,-34.56703261,-7.906337232,0.479193099,ASV_5421,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax
-3.044522438,4.092937423,-99.56573671,-7.137459861,1.048414986,ASV_5422,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
-3.713572067,4.192765165,-34.73242511,-7.906337232,0.479193099,ASV_5428,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
-3.044522438,4.092937423,-100.2620006,-7.137459861,1.048414986,ASV_5429,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
-4.110873864,4.227132093,-7.14345084,-8.338005957,0.116258229,ASV_5430,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
-4.110873864,4.227132093,-7.171031731,-8.338005957,0.116258229,ASV_5432,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa
-3.713572067,4.192765165,-34.89940792,-7.906337232,0.479193099,ASV_5434,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
-3.713572067,4.192765165,-35.0680041,-7.906337232,0.479193099,ASV_5436,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax
-3.044522438,4.092937423,-100.968071,-7.137459861,1.048414986,ASV_5437,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
-4.110873864,4.227132093,-7.198826428,-8.338005957,0.116258229,ASV_5438,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Pelosinus
-3.044522438,4.092937423,-101.6841566,-7.137459861,1.048414986,ASV_5439,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
-3.713572067,4.192765165,-35.23823713,-7.906337232,0.479193099,ASV_5441,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
-3.044522438,4.092937423,-102.410472,-7.137459861,1.048414986,ASV_5442,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),NA
-3.713572067,4.192765165,-35.41013097,-7.906337232,0.479193099,ASV_5443,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
-3.713572067,4.192765165,-35.58371004,-7.906337232,0.479193099,ASV_5444,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
-3.044522438,4.092937423,-103.147238,-7.137459861,1.048414986,ASV_5445,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Homoserinimonas
-3.044522438,4.092937423,-103.8946818,-7.137459861,1.048414986,ASV_5446,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
-3.713572067,4.192765165,-35.75899925,-7.906337232,0.479193099,ASV_5447,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
-4.110873864,4.227132093,-7.226837425,-8.338005957,0.116258229,ASV_5448,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens
-4.110873864,4.227132093,-7.255067259,-8.338005957,0.116258229,ASV_5449,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA
0,0,0,0,0,ASV_5451,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0,0,0,0,0,ASV_5453,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Humitalea
0,0,0,0,0,ASV_5454,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter
0,0,0,0,0,ASV_5455,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
0,0,0,0,0,ASV_5459,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,NA
0,0,0,0,0,ASV_5460,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina
0,0,0,0,0,ASV_5462,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidisphaera
0,0,0,0,0,ASV_5464,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,NA
0,0,0,0,0,ASV_5551,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
0,0,0,0,0,ASV_5552,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Candidatus Nostocoida
0,0,0,0,0,ASV_5553,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
0,0,0,0,0,ASV_5554,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
0,0,0,0,0,ASV_5556,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
0,0,0,0,0,ASV_6386,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0,0,0,0,0,ASV_6387,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Aestuariimicrobium
0,0,0,0,0,ASV_6388,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13
0,0,0,0,0,ASV_6389,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
0,0,0,0,0,ASV_6390,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
0,0,0,0,0,ASV_6474,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,HN-HF0106
0,0,0,0,0,ASV_6480,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
0,0,0,0,0,ASV_6486,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
0,0,0,0,0,ASV_6489,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,NA
0,0,0,0,0,ASV_6496,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA
0,0,0,0,0,ASV_6615,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,NA
0,0,0,0,0,ASV_6616,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Pullulanibacillus
0,0,0,0,0,ASV_6617,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,NA
0,0,0,0,0,ASV_6620,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,NA
0,0,0,0,0,ASV_6621,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
0,0,0,0,0,ASV_6622,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
0,0,0,0,0,ASV_6624,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Millisia
0,0,0,0,0,ASV_6625,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Aestuariimicrobium
0,0,0,0,0,ASV_6626,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6627,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6
0,0,0,0,0,ASV_6691,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
0,0,0,0,0,ASV_6693,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
0,0,0,0,0,ASV_6694,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
0,0,0,0,0,ASV_6695,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Lenti-02,NA
0,0,0,0,0,ASV_6699,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
3.386808644,4.866444883,-329.5469538,-1.479636239,8.253253527,ASV_6705,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
2.726918685,4.707262106,-587.6623882,-1.980343421,7.434180792,ASV_6708,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0,0,0,0,0,ASV_6709,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
0,0,0,0,0,ASV_6710,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0,0,0,0,0,ASV_6711,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Compostimonas
0,0,0,0,0,ASV_6712,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA
0,0,0,0,0,ASV_6713,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6714,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,GTL1
0,0,0,0,0,ASV_6716,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
0,0,0,0,0,ASV_6718,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0,0,0,0,0,ASV_6720,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0,0,0,0,0,ASV_6721,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
0,0,0,0,0,ASV_6722,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA
0,0,0,0,0,ASV_6723,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquincola
0,0,0,0,0,ASV_6724,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter
0,0,0,0,0,ASV_6725,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter
0,0,0,0,0,ASV_6726,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,NA
0,0,0,0,0,ASV_6727,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6728,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6729,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
0,0,0,0,0,ASV_6731,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter
0,0,0,0,0,ASV_6732,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
0,0,0,0,0,ASV_6733,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA
0,0,0,0,0,ASV_6734,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
0,0,0,0,0,ASV_6736,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6737,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0,0,0,0,0,ASV_6738,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6740,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6741,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Bryocella
3.386808644,4.866444883,-334.2547674,-1.479636239,8.253253527,ASV_6743,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,NA
2.726918685,4.707262106,-600.1658433,-1.980343421,7.434180792,ASV_6745,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),NA
2.726918685,4.707262106,-613.2129269,-1.980343421,7.434180792,ASV_6746,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
2.726918685,4.707262106,-626.8398808,-1.980343421,7.434180792,ASV_6747,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
2.726918685,4.707262106,-641.0862417,-1.980343421,7.434180792,ASV_6748,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
3.386808644,4.866444883,-339.0990394,-1.479636239,8.253253527,ASV_6749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
2.726918685,4.707262106,-655.9952241,-1.980343421,7.434180792,ASV_6752,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Gallionella
2.726918685,4.707262106,-671.614158,-1.980343421,7.434180792,ASV_6755,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,NA
2.726918685,4.707262106,-687.9949911,-1.980343421,7.434180792,ASV_6758,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera
2.726918685,4.707262106,-705.1948659,-1.980343421,7.434180792,ASV_6759,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
2.726918685,4.707262106,-723.2767855,-1.980343421,7.434180792,ASV_6776,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
3.386808644,4.866444883,-344.08579,-1.479636239,8.253253527,ASV_6782,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
3.386808644,4.866444883,-349.2213988,-1.479636239,8.253253527,ASV_6783,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
3.386808644,4.866444883,-354.5126321,-1.479636239,8.253253527,ASV_6784,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,NA
0,0,0,0,0,ASV_6796,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus
0,0,0,0,0,ASV_6800,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
0,0,0,0,0,ASV_6802,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
0,0,0,0,0,ASV_6804,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Domibacillus
0,0,0,0,0,ASV_6805,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
0,0,0,0,0,ASV_6807,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
0,0,0,0,0,ASV_6809,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0,0,0,0,0,ASV_6810,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Homoserinimonas
0,0,0,0,0,ASV_6811,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
0,0,0,0,0,ASV_6812,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,NA
0,0,0,0,0,ASV_6814,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
0,0,0,0,0,ASV_6815,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Actimicrobium
0,0,0,0,0,ASV_6818,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA
0,0,0,0,0,ASV_6819,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium
0,0,0,0,0,ASV_6820,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
0,0,0,0,0,ASV_6821,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6822,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus
0,0,0,0,0,ASV_6824,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
0,0,0,0,0,ASV_6825,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
0,0,0,0,0,ASV_6826,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter
0,0,0,0,0,ASV_6827,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
0,0,0,0,0,ASV_6829,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
0,0,0,0,0,ASV_6830,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6832,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter
0,0,0,0,0,ASV_6833,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,NA
0,0,0,0,0,ASV_6834,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
0,0,0,0,0,ASV_6835,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,NA
0,0,0,0,0,ASV_6836,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
0,0,0,0,0,ASV_6837,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
0,0,0,0,0,ASV_6838,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA
0,0,0,0,0,ASV_6839,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
0,0,0,0,0,ASV_6840,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
0,0,0,0,0,ASV_6841,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
0,0,0,0,0,ASV_6842,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
0,0,0,0,0,ASV_6843,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella
0,0,0,0,0,ASV_6844,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
0,0,0,0,0,ASV_6846,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_6847,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Lihuaxuella
0,0,0,0,0,ASV_6848,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6
0,0,0,0,0,ASV_6849,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,NA
0,0,0,0,0,ASV_6851,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0,0,0,0,0,ASV_6852,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Terracoccus
0,0,0,0,0,ASV_6855,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
0,0,0,0,0,ASV_6857,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 8
0,0,0,0,0,ASV_6858,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,NA
0,0,0,0,0,ASV_6859,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium
0,0,0,0,0,ASV_6860,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Terracoccus
0,0,0,0,0,ASV_6863,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0,0,0,0,0,ASV_6864,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
0,0,0,0,0,ASV_6865,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group
0,0,0,0,0,ASV_6867,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6871,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
0,0,0,0,0,ASV_6872,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
0,0,0,0,0,ASV_6873,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6874,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_6878,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
0,0,0,0,0,ASV_6880,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tibeticola
0,0,0,0,0,ASV_6884,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Millisia
0,0,0,0,0,ASV_6886,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_6887,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
0,0,0,0,0,ASV_6888,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA
0,0,0,0,0,ASV_6890,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6892,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA
0,0,0,0,0,ASV_6893,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
0,0,0,0,0,ASV_6894,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella
0,0,0,0,0,ASV_6896,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1
0,0,0,0,0,ASV_6899,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
0,0,0,0,0,ASV_6901,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6905,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0,0,0,0,0,ASV_6907,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
0,0,0,0,0,ASV_6909,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
0,0,0,0,0,ASV_6910,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Pelotomaculaceae,Pelotomaculum
0,0,0,0,0,ASV_6911,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,NA
0,0,0,0,0,ASV_6914,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0,0,0,0,0,ASV_6916,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0,0,0,0,0,ASV_6918,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA
0,0,0,0,0,ASV_6919,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
0,0,0,0,0,ASV_6920,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
