"crrelRR"	"crrelerr_R"	"crrelSig_adjust_R"	"crrelICl_R"	"crrelICu_R"
"ASV_6849"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6850"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6851"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6852"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6853"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6854"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6855"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6856"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6857"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6858"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6859"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6860"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6861"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6862"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6863"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6864"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6865"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6866"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6867"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6868"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6869"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6870"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6871"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6872"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6873"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6874"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6875"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6876"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6877"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6878"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6879"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6880"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6881"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6882"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6883"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6884"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6885"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6886"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6887"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6888"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6889"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6890"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6891"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6892"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6893"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6894"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6895"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6896"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6897"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6898"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6899"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6900"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6901"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6902"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6903"	-16.2096029452871	5.03676999411762	1	-21.2463729394048	-11.1728329511695
"ASV_6904"	0	0	0	0	0
"ASV_6905"	0	0	0	0	0
"ASV_6906"	0	0	0	0	0
"ASV_6907"	0	0	0	0	0
"ASV_6908"	0	0	0	0	0
"ASV_6909"	0	0	0	0	0
"ASV_6910"	0	0	0	0	0
"ASV_6911"	0	0	0	0	0
"ASV_6912"	0	0	0	0	0
"ASV_6913"	0	0	0	0	0
"ASV_6914"	0	0	0	0	0
"ASV_6915"	0	0	0	0	0
"ASV_6916"	0	0	0	0	0
"ASV_6917"	0	0	0	0	0
"ASV_6918"	0	0	0	0	0
"ASV_6919"	0	0	0	0	0
"ASV_6920"	0	0	0	0	0
"ASV_6921"	0	0	0	0	0
"ASV_6922"	0	0	0	0	0
"ASV_6923"	0	0	0	0	0
"ASV_6924"	0	0	0	0	0
"ASV_6925"	0	0	0	0	0
"ASV_6926"	0	0	0	0	0
"ASV_6927"	0	0	0	0	0
"ASV_6928"	0	0	0	0	0
"ASV_6929"	0	0	0	0	0
"ASV_6930"	0	0	0	0	0
"ASV_6931"	0	0	0	0	0
"ASV_6932"	0	0	0	0	0
"ASV_6933"	0	0	0	0	0
"ASV_6934"	0	0	0	0	0
"ASV_6935"	0	0	0	0	0
"ASV_6936"	0	0	0	0	0
"ASV_6937"	0	0	0	0	0
"ASV_6938"	0	0	0	0	0
"ASV_6939"	0	0	0	0	0
"ASV_6940"	0	0	0	0	0
"ASV_6941"	0	0	0	0	0
"ASV_6942"	0	0	0	0	0
"ASV_6943"	0	0	0	0	0
"ASV_6944"	0	0	0	0	0
"ASV_6945"	0	0	0	0	0
"ASV_6946"	0	0	0	0	0
"ASV_6947"	0	0	0	0	0
"ASV_6948"	0	0	0	0	0
"ASV_6949"	0	0	0	0	0
"ASV_6950"	0	0	0	0	0
"ASV_6951"	0	0	0	0	0
"ASV_6952"	0	0	0	0	0
"ASV_6953"	0	0	0	0	0
"ASV_6954"	0	0	0	0	0
"ASV_6955"	0	0	0	0	0
"ASV_6956"	0	0	0	0	0
"ASV_6957"	0	0	0	0	0
"ASV_6958"	0	0	0	0	0
"ASV_6959"	0	0	0	0	0
"ASV_6960"	0	0	0	0	0
"ASV_6961"	0	0	0	0	0
"ASV_6962"	0	0	0	0	0
"ASV_6963"	0	0	0	0	0
"ASV_6964"	0	0	0	0	0
"ASV_6965"	0	0	0	0	0
"ASV_6966"	0	0	0	0	0
"ASV_6967"	0	0	0	0	0
"ASV_6968"	0	0	0	0	0
"ASV_6969"	0	0	0	0	0
"ASV_6970"	0	0	0	0	0
"ASV_6971"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6972"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6973"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6974"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6975"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6976"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6977"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6978"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6979"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6980"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6981"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6982"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6983"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6984"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6985"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6986"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6987"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6988"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6989"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6990"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6991"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6992"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6993"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6994"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6995"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6996"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6997"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6998"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_6999"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7000"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7001"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7002"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7003"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7004"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7005"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7006"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7007"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7008"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7009"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7010"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7011"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7012"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7013"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7014"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7015"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7016"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7017"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7018"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7019"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7020"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7021"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7022"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7023"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7024"	-17.2933594131023	5.03677029824645	1	-22.3301297113488	-12.2565891148559
"ASV_7025"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7026"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7027"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7028"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7029"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7030"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7031"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7032"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7033"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7034"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7035"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7036"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7037"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7038"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7039"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7040"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7041"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7042"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7043"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7044"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7045"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7046"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7047"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7048"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7049"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7050"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7051"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7052"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7053"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7054"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7055"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7056"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7057"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7058"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7059"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7060"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7061"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7062"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7063"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7064"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7065"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7066"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7067"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7068"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7069"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7070"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7071"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7072"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7073"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7074"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7075"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7076"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7077"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7078"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7079"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7080"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7081"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7082"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7083"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7084"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7085"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7086"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7087"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7088"	-15.4482925292102	5.03676946963975	1	-20.48506199885	-10.4115230595705
"ASV_7089"	0	0	0	0	0
"ASV_7090"	0	0	0	0	0
"ASV_7091"	0	0	0	0	0
"ASV_7092"	0	0	0	0	0
"ASV_7093"	0	0	0	0	0
"ASV_7094"	0	0	0	0	0
"ASV_7095"	0	0	0	0	0
"ASV_7096"	0	0	0	0	0
"ASV_7097"	0	0	0	0	0
"ASV_7098"	0	0	0	0	0
"ASV_7099"	0	0	0	0	0
"ASV_7100"	0	0	0	0	0
"ASV_7101"	0	0	0	0	0
"ASV_7102"	0	0	0	0	0
"ASV_7103"	0	0	0	0	0
"ASV_7104"	0	0	0	0	0
"ASV_7105"	0	0	0	0	0
"ASV_7106"	0	0	0	0	0
"ASV_7107"	0	0	0	0	0
"ASV_7108"	0	0	0	0	0
"ASV_7109"	0	0	0	0	0
"ASV_7110"	0	0	0	0	0
"ASV_7111"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7112"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7113"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7114"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7115"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7116"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7117"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7118"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7119"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7120"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7121"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7122"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7123"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7124"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7125"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7126"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7127"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7128"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7129"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7130"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7131"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7132"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7133"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7134"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7135"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7136"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7137"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7138"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7139"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7140"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7141"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7142"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7143"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7144"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7145"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7146"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7147"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7148"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7149"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7150"	-16.3868634756075	5.03677006877967	1	-21.4236335443872	-11.3500934068278
"ASV_7151"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7152"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7153"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7154"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7155"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7156"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7157"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7158"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7159"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7160"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7161"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7162"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7163"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7164"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7165"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7166"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7167"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7168"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7169"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7170"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7171"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7172"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7173"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7174"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7175"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7176"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7177"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7178"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7179"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7180"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7181"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7182"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7183"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7184"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7185"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7186"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7187"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7188"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7189"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7190"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7191"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7192"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7193"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7194"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7195"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7196"	-15.888916218936	5.03676982034249	1	-20.9256860392784	-10.8521463985935
"ASV_7197"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7198"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7199"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7200"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7201"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7202"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7203"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7204"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
"ASV_7205"	-16.7313050423073	5.03677018095401	1	-21.7680752232613	-11.6945348613533
